# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 40.734, 19.437 - Version: 1.4 (gsee f9b6961) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC, missing in binary flag
# {"units": {"time": "UTC", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC", "missing": "binary flag"}, "params": {"lat": "40.73359591755215", "lon": "19.437023344892737", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "sarah", "header": "true", "local_time": "false", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": "true"}}
time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-08-13 02:00,0,0,0,24.336,0
2015-08-13 03:00,0,0,0,24.223,0
2015-08-13 04:00,0,0,0.012,24.595,0
2015-08-13 05:00,0.092,0.046,0.081,25.636,0
2015-08-13 06:00,0.267,0.215,0.113,26.881,0
2015-08-13 07:00,0.447,0.435,0.121,28.650,0
2015-08-13 08:00,0.583,0.619,0.134,30.247,0
2015-08-13 09:00,0.676,0.759,0.143,31.475,0
2015-08-13 10:00,0.724,0.832,0.153,31.963,0
2015-08-13 11:00,0.728,0.829,0.163,31.928,0
2015-08-13 12:00,0.689,0.754,0.171,31.519,0
2015-08-13 13:00,0.601,0.608,0.177,31.000,0
2015-08-13 14:00,0.457,0.384,0.192,30.413,0
2015-08-13 15:00,0.193,0.078,0.167,29.739,0
2015-08-13 16:00,0.115,0.042,0.112,28.745,0
2015-08-13 17:00,0.019,0,0.042,27.483,0
2015-08-13 18:00,0,0,0,26.578,0
2015-08-13 19:00,0,0,0,26.143,0
2015-08-13 20:00,0,0,0,25.891,0
2015-08-13 21:00,0,0,0,25.675,0
2015-08-13 22:00,0,0,0,25.536,0
2015-08-13 23:00,0,0,0,25.414,0
2015-08-14 00:00,0,0,0,25.306,0
2015-08-14 01:00,0,0,0,25.196,0
2015-08-14 02:00,0,0,0,25.085,0
2015-08-14 03:00,0,0,0,24.928,0
2015-08-14 04:00,0,0,0.016,25.204,0
2015-08-14 05:00,0.095,0.053,0.077,26.508,0
2015-08-14 06:00,0.273,0.236,0.100,28.248,0
2015-08-14 07:00,0.442,0.433,0.122,30.320,0
2015-08-14 08:00,0.578,0.617,0.136,31.824,0
2015-08-14 09:00,0.670,0.751,0.149,32.585,0
2015-08-14 10:00,0.718,0.820,0.160,32.650,0
2015-08-14 11:00,0.723,0.818,0.169,32.474,0
2015-08-14 12:00,0.682,0.738,0.179,32.023,0
2015-08-14 13:00,0.594,0.591,0.185,31.498,0
2015-08-14 14:00,0.460,0.398,0.184,31.049,0
2015-08-14 15:00,0.291,0.197,0.166,30.617,0
2015-08-14 16:00,0.099,0.019,0.118,30.006,0
2015-08-14 17:00,0.002,0,0.019,28.959,0
2015-08-14 18:00,0,0,0,28.599,0
2015-08-14 19:00,0,0,0,28.234,0
2015-08-14 20:00,0,0,0,27.800,0
2015-08-14 21:00,0,0,0,27.280,0
2015-08-14 22:00,0,0,0,26.860,0
2015-08-14 23:00,0,0,0,26.490,0
2015-08-15 00:00,0,0,0,26.189,0
2015-08-15 01:00,0,0,0,25.957,0
2015-08-15 02:00,0,0,0,25.776,0
2015-08-15 03:00,0,0,0,25.630,0
2015-08-15 04:00,0,0,0.011,25.915,0
2015-08-15 05:00,0.078,0.027,0.085,26.979,0
2015-08-15 06:00,0.244,0.166,0.137,28.223,0
2015-08-15 07:00,0.327,0.170,0.236,29.676,0
2015-08-15 08:00,0.390,0.170,0.316,30.487,0
2015-08-15 09:00,0.607,0.541,0.249,30.589,0
2015-08-15 10:00,0.611,0.474,0.322,30.345,0
2015-08-15 11:00,0.657,0.577,0.287,29.984,0
2015-08-15 12:00,0.617,0.520,0.282,29.708,0
2015-08-15 13:00,0.461,0.252,0.326,29.506,0
2015-08-15 14:00,0.303,0.090,0.285,29.247,0
2015-08-15 15:00,0.163,0.036,0.173,28.910,0
2015-08-15 16:00,0.006,0,0.025,28.379,0
2015-08-15 17:00,0,-0,0.008,27.490,0
2015-08-15 18:00,0,0,0,27.188,0
2015-08-15 19:00,0,0,0,27.085,0
2015-08-15 20:00,0,0,0,26.790,0
2015-08-15 21:00,0,0,0,26.510,0
2015-08-15 22:00,0,0,0,26.319,0
2015-08-15 23:00,0,0,0,26.078,0
2015-08-16 00:00,0,0,0,25.854,0
2015-08-16 01:00,0,0,0,25.655,0
2015-08-16 02:00,0,0,0,25.512,0
2015-08-16 03:00,0,0,0,25.255,0
2015-08-16 04:00,0,0,0.014,25.154,0
2015-08-16 05:00,0.091,0.048,0.077,26.027,0
2015-08-16 06:00,0.268,0.221,0.108,27.148,0
2015-08-16 07:00,0.441,0.420,0.128,28.606,0
2015-08-16 08:00,0.576,0.591,0.149,29.676,0
2015-08-16 09:00,0.672,0.730,0.160,30.149,0
2015-08-16 10:00,0.710,0.756,0.194,29.847,0
2015-08-16 11:00,0.370,0.196,0.264,29.425,0
2015-08-16 12:00,0.452,0.266,0.299,29.142,0
2015-08-16 13:00,0.149,0.034,0.159,28.624,0
2015-08-16 14:00,0.337,0.249,0.166,28.056,0
2015-08-16 15:00,0.189,0.048,0.190,27.541,0
2015-08-16 16:00,0.025,0,0.049,26.696,0
2015-08-16 17:00,0,-0,0.005,25.812,0
2015-08-16 18:00,0,0,0,25.239,0
2015-08-16 19:00,0,0,0,24.839,0
2015-08-16 20:00,0,0,0,24.687,0
2015-08-16 21:00,0,0,0,24.611,0
2015-08-16 22:00,0,0,0,24.509,0
2015-08-16 23:00,0,0,0,24.301,0
2015-08-17 00:00,0,0,0,23.954,0
2015-08-17 01:00,0,0,0,23.604,0
2015-08-17 02:00,0,0,0,23.216,0
2015-08-17 03:00,0,0,0,22.858,0
2015-08-17 04:00,0,0,0.013,23.236,0
2015-08-17 05:00,0.104,0.089,0.049,24.122,0
2015-08-17 06:00,0.297,0.299,0.060,24.635,0
2015-08-17 07:00,0.471,0.491,0.088,25.602,0
2015-08-17 08:00,0.578,0.576,0.154,26.509,0
2015-08-17 09:00,0.635,0.586,0.231,27.208,0
2015-08-17 10:00,0.671,0.621,0.254,27.652,0
2015-08-17 11:00,0.689,0.666,0.238,27.916,0
2015-08-17 12:00,0.697,0.740,0.177,28.031,0
2015-08-17 13:00,0.605,0.594,0.182,27.988,0
2015-08-17 14:00,0.469,0.410,0.174,27.811,0
2015-08-17 15:00,0.300,0.218,0.150,27.447,0
2015-08-17 16:00,0.118,0.044,0.113,26.813,0
2015-08-17 17:00,0.014,0,0.035,25.527,0
2015-08-17 18:00,0,0,0,25.072,0
2015-08-17 19:00,0,0,0,24.841,0
2015-08-17 20:00,0,0,0,24.610,0
2015-08-17 21:00,0,0,0,24.452,0
2015-08-17 22:00,0,0,0,24.328,0
2015-08-17 23:00,0,0,0,24.220,0
2015-08-18 00:00,0,0,0,24.105,0
2015-08-18 01:00,0,0,0,23.997,0
2015-08-18 02:00,0,0,0,23.922,0
2015-08-18 03:00,0,0,0,23.810,0
2015-08-18 04:00,0,0,0.012,24.089,0
2015-08-18 05:00,0.099,0.074,0.060,25.410,0
2015-08-18 06:00,0.288,0.281,0.071,26.449,0
2015-08-18 07:00,0.460,0.470,0.101,27.556,0
2015-08-18 08:00,0.573,0.574,0.157,28.417,0
2015-08-18 09:00,0.543,0.410,0.280,28.924,0
2015-08-18 10:00,0.420,0.158,0.364,29.238,0
2015-08-18 11:00,0.570,0.394,0.336,29.410,0
2015-08-18 12:00,0.670,0.671,0.210,29.388,0
2015-08-18 13:00,0.593,0.570,0.192,29.112,0
2015-08-18 14:00,0.463,0.399,0.179,28.577,0
2015-08-18 15:00,0.294,0.207,0.155,27.932,0
2015-08-18 16:00,0.115,0.041,0.112,27.087,0
2015-08-18 17:00,0.012,0,0.032,25.391,0
2015-08-18 18:00,0,0,0,24.566,0
2015-08-18 19:00,0,0,0,24.126,0
2015-08-18 20:00,0,0,0,23.798,0
2015-08-18 21:00,0,0,0,23.550,0
2015-08-18 22:00,0,0,0,23.348,0
2015-08-18 23:00,0,0,0,23.140,0
2015-08-19 00:00,0,0,0,22.885,0
2015-08-19 01:00,0,0,0,22.610,0
2015-08-19 02:00,0,0,0,22.460,0
2015-08-19 03:00,0,0,0,22.385,0
2015-08-19 04:00,0,0,0.013,22.795,0
2015-08-19 05:00,0.093,0.065,0.061,24.294,0
2015-08-19 06:00,0.232,0.151,0.134,25.588,0
2015-08-19 07:00,0.461,0.470,0.099,26.998,0
2015-08-19 08:00,0.587,0.616,0.135,28.248,0
2015-08-19 09:00,0.686,0.762,0.143,29.082,0
2015-08-19 10:00,0.711,0.758,0.191,29.525,0
2015-08-19 11:00,0.697,0.698,0.229,29.587,0
2015-08-19 12:00,0.679,0.700,0.196,29.369,0
2015-08-19 13:00,0.594,0.576,0.189,29.097,0
2015-08-19 14:00,0.460,0.394,0.181,28.822,0
2015-08-19 15:00,0.292,0.207,0.154,28.487,0
2015-08-19 16:00,0.114,0.041,0.111,27.700,0
2015-08-19 17:00,0.011,0,0.031,26.253,0
2015-08-19 18:00,0,0,0,25.875,0
2015-08-19 19:00,0,0,0,25.658,0
2015-08-19 20:00,0,0,0,25.387,0
2015-08-19 21:00,0,0,0,25.081,0
2015-08-19 22:00,0,0,0,24.782,0
2015-08-19 23:00,0,0,0,24.519,0
2015-08-20 00:00,0,0,0,24.179,0
2015-08-20 01:00,0,0,0,24.016,0
2015-08-20 02:00,0,0,0,23.897,0
2015-08-20 03:00,0,0,0,23.745,0
2015-08-20 04:00,0,0,0.011,24.048,0
2015-08-20 05:00,0.064,0.027,0.068,25.086,0
2015-08-20 06:00,0.235,0.160,0.128,25.909,0
2015-08-20 07:00,0.466,0.484,0.092,26.743,0
2015-08-20 08:00,0.608,0.670,0.107,27.438,0
2015-08-20 09:00,0.703,0.808,0.119,27.845,0
2015-08-20 10:00,0.739,0.832,0.154,27.988,0
2015-08-20 11:00,0.740,0.818,0.168,27.960,0
2015-08-20 12:00,0.699,0.746,0.173,27.745,0
2015-08-20 13:00,0.606,0.596,0.177,27.345,0
2015-08-20 14:00,0.468,0.406,0.173,26.764,0
2015-08-20 15:00,0.297,0.211,0.151,26.088,0
2015-08-20 16:00,0.110,0.033,0.113,25.262,0
2015-08-20 17:00,0.010,0,0.030,24.031,0
2015-08-20 18:00,0,0,0,23.360,0
2015-08-20 19:00,0,0,0,22.955,0
2015-08-20 20:00,0,0,0,22.619,0
2015-08-20 21:00,0,0,0,22.381,0
2015-08-20 22:00,0,0,0,22.252,0
2015-08-20 23:00,0,0,0,22.172,0
2015-08-21 00:00,0,0,0,22.135,0
2015-08-21 01:00,0,0,0,22.101,0
2015-08-21 02:00,0,0,0,22.068,0
2015-08-21 03:00,0,0,0,21.976,0
2015-08-21 04:00,0,0,0.011,22.372,0
2015-08-21 05:00,0.100,0.084,0.050,23.784,0
2015-08-21 06:00,0.293,0.292,0.063,24.785,0
2015-08-21 07:00,0.461,0.465,0.102,25.802,0
2015-08-21 08:00,0.578,0.577,0.154,26.721,0
2015-08-21 09:00,0.611,0.524,0.257,27.361,0
2015-08-21 10:00,0.675,0.631,0.251,27.672,0
2015-08-21 11:00,0.695,0.676,0.237,27.723,0
2015-08-21 12:00,0.691,0.721,0.185,27.584,0
2015-08-21 13:00,0.603,0.586,0.183,27.294,0
2015-08-21 14:00,0.467,0.403,0.175,26.843,0
2015-08-21 15:00,0.295,0.211,0.149,26.286,0
2015-08-21 16:00,0.110,0.039,0.108,25.564,0
2015-08-21 17:00,0.008,0,0.028,24.326,0
2015-08-21 18:00,0,0,0,23.809,0
2015-08-21 19:00,0,0,0,23.567,0
2015-08-21 20:00,0,0,0,23.406,0
2015-08-21 21:00,0,0,0,23.306,0
2015-08-21 22:00,0,0,0,23.241,0
2015-08-21 23:00,0,0,0,23.202,0
2015-08-22 00:00,0,0,0,23.180,0
2015-08-22 01:00,0,0,0,23.123,0
2015-08-22 02:00,0,0,0,23.007,0
2015-08-22 03:00,0,0,0,22.913,0
2015-08-22 04:00,0,0,0.011,23.147,0
2015-08-22 05:00,0.050,0.026,0.052,24.133,0
2015-08-22 06:00,0.156,0.081,0.117,24.798,0
2015-08-22 07:00,0.464,0.470,0.100,25.640,0
2015-08-22 08:00,0.573,0.565,0.156,26.226,0
2015-08-22 09:00,0.651,0.630,0.207,26.584,0
2015-08-22 10:00,0.737,0.809,0.166,26.720,0
2015-08-22 11:00,0.705,0.692,0.230,26.651,0
2015-08-22 12:00,0.529,0.340,0.321,26.500,0
2015-08-22 13:00,0.467,0.293,0.283,26.267,0
2015-08-22 14:00,0.456,0.376,0.185,25.897,0
2015-08-22 15:00,0.293,0.205,0.151,25.359,0
2015-08-22 16:00,0.109,0.037,0.107,24.609,0
2015-08-22 17:00,0.006,0,0.025,23.364,0
2015-08-22 18:00,0,0,0,22.799,0
2015-08-22 19:00,0,0,0,22.521,0
2015-08-22 20:00,0,0,0,22.296,0
2015-08-22 21:00,0,0,0,22.178,0
2015-08-22 22:00,0,0,0,22.125,0
2015-08-22 23:00,0,0,0,22.124,0
2015-08-23 00:00,0,0,0,22.065,0
2015-08-23 01:00,0,0,0,22.033,0
2015-08-23 02:00,0,0,0,21.895,0
2015-08-23 03:00,0,0,0,21.768,0
2015-08-23 04:00,0,0,0.010,21.844,0
2015-08-23 05:00,0.096,0.077,0.052,22.984,0
2015-08-23 06:00,0.292,0.287,0.066,24.098,0
2015-08-23 07:00,0.468,0.480,0.094,25.168,0
2015-08-23 08:00,0.599,0.630,0.127,26.091,0
2015-08-23 09:00,0.686,0.737,0.156,26.745,0
2015-08-23 10:00,0.737,0.812,0.164,27.042,0
2015-08-23 11:00,0.740,0.806,0.175,27.036,0
2015-08-23 12:00,0.693,0.719,0.184,26.829,0
2015-08-23 13:00,0.603,0.583,0.183,26.509,0
2015-08-23 14:00,0.462,0.390,0.179,26.075,0
2015-08-23 15:00,0.290,0.203,0.150,25.563,0
2015-08-23 16:00,0.107,0.036,0.107,24.837,0
2015-08-23 17:00,0.005,0,0.024,23.348,0
2015-08-23 18:00,0,0,0,22.814,0
2015-08-23 19:00,0,0,0,22.657,0
2015-08-23 20:00,0,0,0,22.546,0
2015-08-23 21:00,0,0,0,22.359,0
2015-08-23 22:00,0,0,0,22.178,0
2015-08-23 23:00,0,0,0,21.936,0
2015-08-24 00:00,0,0,0,21.775,1
2015-08-24 01:00,0,0,0,21.529,0
2015-08-24 02:00,0,0,0,21.224,0
2015-08-24 03:00,0,0,0,20.927,0
2015-08-24 04:00,0,0,0.010,21.054,0
2015-08-24 05:00,0.095,0.071,0.056,22.458,0
2015-08-24 06:00,0.290,0.281,0.069,23.741,0
2015-08-24 07:00,0.304,0.390,-0.022,25.236,1
2015-08-24 08:00,0.307,0.459,-0.084,26.605,1
2015-08-24 09:00,0.301,0.489,-0.120,27.585,1
2015-08-24 10:00,0.286,0.480,-0.127,28.140,1
2015-08-24 11:00,0.263,0.438,-0.113,28.369,1
2015-08-24 12:00,0.233,0.370,-0.081,28.339,1
2015-08-24 13:00,0,0,0,28.100,1
2015-08-24 14:00,0,0,0,27.672,1
2015-08-24 15:00,0,0,0,27.146,1
2015-08-24 16:00,0,0,0,26.193,1
2015-08-24 17:00,0,0,0,24.690,1
2015-08-24 18:00,0,0,0,24.524,1
2015-08-24 19:00,0,0,0,24.708,1
2015-08-24 20:00,0,0,0,24.602,1
2015-08-24 21:00,0,0,0,24.272,1
2015-08-24 22:00,0,0,0,23.977,1
2015-08-24 23:00,0,0,0,23.714,1
2015-08-25 00:00,0,0,0,23.326,0
2015-08-25 01:00,0,0,0,23.044,0
2015-08-25 02:00,0,0,0,22.893,0
2015-08-25 03:00,0,0,0,22.706,0
2015-08-25 04:00,0,0,0.010,22.854,0
2015-08-25 05:00,0.095,0.080,0.048,24.483,0
2015-08-25 06:00,0.284,0.273,0.072,25.913,0
2015-08-25 07:00,0.458,0.468,0.100,27.418,0
2015-08-25 08:00,0.592,0.635,0.125,28.588,0
2015-08-25 09:00,0.684,0.758,0.146,29.232,0
2015-08-25 10:00,0.728,0.813,0.164,29.548,0
2015-08-25 11:00,0.724,0.788,0.183,29.637,0
2015-08-25 12:00,0.674,0.690,0.198,29.427,0
2015-08-25 13:00,0.572,0.520,0.211,28.985,0
2015-08-25 14:00,0.454,0.390,0.175,28.473,0
2015-08-25 15:00,0.272,0.175,0.161,27.937,0
2015-08-25 16:00,0.096,0.028,0.104,27.183,0
2015-08-25 17:00,0.002,0,0.020,26.044,0
2015-08-25 18:00,0,0,0,25.761,0
2015-08-25 19:00,0,0,0,25.562,0
2015-08-25 20:00,0,0,0,25.215,0
2015-08-25 21:00,0,0,0,25.012,0
2015-08-25 22:00,0,0,0,25.015,0
2015-08-25 23:00,0,0,0,25.013,0
2015-08-26 00:00,0,0,0,24.959,0
2015-08-26 01:00,0,0,0,24.775,0
2015-08-26 02:00,0,0,0,24.517,0
2015-08-26 03:00,0,0,0,24.076,0
2015-08-26 04:00,0,0,0.009,24.027,0
2015-08-26 05:00,0.087,0.059,0.061,25.344,0
2015-08-26 06:00,0.278,0.263,0.078,27.052,0
2015-08-26 07:00,0.453,0.461,0.104,28.747,0
2015-08-26 08:00,0.590,0.640,0.122,29.936,0
2015-08-26 09:00,0.683,0.767,0.141,30.343,0
2015-08-26 10:00,0.729,0.827,0.157,30.333,0
2015-08-26 11:00,0.728,0.807,0.174,30.091,0
2015-08-26 12:00,0.679,0.712,0.186,29.657,0
2015-08-26 13:00,0.589,0.572,0.186,29.188,0
2015-08-26 14:00,0.452,0.388,0.175,28.726,0
2015-08-26 15:00,0.278,0.193,0.150,28.274,0
2015-08-26 16:00,0.098,0.030,0.104,27.600,0
2015-08-26 17:00,0,0,0.015,26.115,0
2015-08-26 18:00,0,0,0,25.442,0
2015-08-26 19:00,0,0,0,25.151,0
2015-08-26 20:00,0,0,0,24.975,0
2015-08-26 21:00,0,0,0,24.776,0
2015-08-26 22:00,0,0,0,24.622,0
2015-08-26 23:00,0,0,0,24.493,0
2015-08-27 00:00,0,0,0,24.414,0
2015-08-27 01:00,0,0,0,24.327,0
2015-08-27 02:00,0,0,0,24.307,0
2015-08-27 03:00,0,0,0,24.235,0
2015-08-27 04:00,0,0,0.008,24.368,0
2015-08-27 05:00,0.080,0.046,0.067,25.575,0
2015-08-27 06:00,0.268,0.236,0.093,27.279,0
2015-08-27 07:00,0.445,0.440,0.114,28.383,0
2015-08-27 08:00,0.586,0.618,0.134,29.055,0
2015-08-27 09:00,0.681,0.751,0.149,29.454,0
2015-08-27 10:00,0.728,0.818,0.160,29.698,0
2015-08-27 11:00,0.727,0.801,0.176,29.794,0
2015-08-27 12:00,0.678,0.710,0.187,29.721,0
2015-08-27 13:00,0.587,0.570,0.186,29.535,0
2015-08-27 14:00,0.449,0.386,0.175,29.161,0
2015-08-27 15:00,0.274,0.188,0.151,28.683,0
2015-08-27 16:00,0.094,0.027,0.103,27.920,0
2015-08-27 17:00,0,0,0.014,26.493,0
2015-08-27 18:00,0,0,0,25.706,0
2015-08-27 19:00,0,0,0,25.267,0
2015-08-27 20:00,0,0,0,24.991,0
2015-08-27 21:00,0,0,0,24.772,0
2015-08-27 22:00,0,0,0,24.608,0
2015-08-27 23:00,0,0,0,24.532,0
2015-08-28 00:00,0,0,0,24.519,0
2015-08-28 01:00,0,0,0,24.446,0
2015-08-28 02:00,0,0,0,24.329,0
2015-08-28 03:00,0,0,0,24.215,0
2015-08-28 04:00,0,0,0.007,24.332,0
2015-08-28 05:00,0.076,0.040,0.068,25.685,0
2015-08-28 06:00,0.259,0.218,0.102,27.473,0
2015-08-28 07:00,0.437,0.422,0.123,28.783,0
2015-08-28 08:00,0.580,0.608,0.138,29.592,0
2015-08-28 09:00,0.675,0.741,0.153,30.117,0
2015-08-28 10:00,0.723,0.810,0.165,30.427,0
2015-08-28 11:00,0.724,0.802,0.175,30.528,0
2015-08-28 12:00,0.675,0.710,0.186,30.412,0
2015-08-28 13:00,0.583,0.567,0.186,30.055,0
2015-08-28 14:00,0.445,0.381,0.176,29.481,0
2015-08-28 15:00,0.272,0.188,0.148,28.849,0
2015-08-28 16:00,0.092,0.027,0.100,27.999,0
2015-08-28 17:00,0,0,0.013,26.608,0
2015-08-28 18:00,0,0,0,25.853,0
2015-08-28 19:00,0,0,0,25.494,0
2015-08-28 20:00,0,0,0,25.301,0
2015-08-28 21:00,0,0,0,25.152,0
2015-08-28 22:00,0,0,0,25.014,0
2015-08-28 23:00,0,0,0,24.836,0
2015-08-29 00:00,0,0,0,24.748,0
2015-08-29 01:00,0,0,0,24.649,0
2015-08-29 02:00,0,0,0,24.616,0
2015-08-29 03:00,0,0,0,24.581,0
2015-08-29 04:00,0,0,0.007,24.610,0
2015-08-29 05:00,0.080,0.051,0.061,25.715,0
2015-08-29 06:00,0.272,0.250,0.084,27.394,0
2015-08-29 07:00,0.450,0.456,0.106,29.249,0
2015-08-29 08:00,0.586,0.636,0.125,30.799,0
2015-08-29 09:00,0.676,0.760,0.144,31.492,0
2015-08-29 10:00,0.722,0.819,0.160,31.605,0
2015-08-29 11:00,0.718,0.797,0.176,31.477,0
2015-08-29 12:00,0.669,0.699,0.191,31.111,0
2015-08-29 13:00,0.580,0.561,0.188,30.537,0
2015-08-29 14:00,0.443,0.378,0.177,29.811,0
2015-08-29 15:00,0.269,0.186,0.148,28.991,0
2015-08-29 16:00,0.090,0.027,0.098,27.872,0
2015-08-29 17:00,0,0,0.013,26.445,0
2015-08-29 18:00,0,0,0,25.681,0
2015-08-29 19:00,0,0,0,25.237,0
2015-08-29 20:00,0,0,0,25.024,0
2015-08-29 21:00,0,0,0,24.870,0
2015-08-29 22:00,0,0,0,24.821,0
2015-08-29 23:00,0,0,0,24.849,0
2015-08-30 00:00,0,0,0,24.796,0
2015-08-30 01:00,0,0,0,24.678,0
2015-08-30 02:00,0,0,0,24.557,0
2015-08-30 03:00,0,0,0,24.415,0
2015-08-30 04:00,0,0,0.007,24.576,0
2015-08-30 05:00,0.083,0.058,0.059,26.544,0
2015-08-30 06:00,0.273,0.257,0.080,28.426,0
2015-08-30 07:00,0.447,0.455,0.105,29.887,0
2015-08-30 08:00,0.583,0.627,0.128,30.760,0
2015-08-30 09:00,0.675,0.752,0.147,31.137,0
2015-08-30 10:00,0.718,0.803,0.167,31.202,0
2015-08-30 11:00,0.714,0.778,0.185,31.127,0
2015-08-30 12:00,0.664,0.684,0.197,30.877,0
2015-08-30 13:00,0.574,0.546,0.194,30.456,0
2015-08-30 14:00,0.437,0.367,0.180,29.869,0
2015-08-30 15:00,0.264,0.180,0.148,29.177,0
2015-08-30 16:00,0.086,0.025,0.096,27.932,0
2015-08-30 17:00,0,0,0.011,26.186,0
2015-08-30 18:00,0,0,0,25.423,0
2015-08-30 19:00,0,0,0,25.087,0
2015-08-30 20:00,0,0,0,24.929,0
2015-08-30 21:00,0,0,0,24.848,0
2015-08-30 22:00,0,0,0,24.959,0
2015-08-30 23:00,0,0,0,25.002,0
2015-08-31 00:00,0,0,0,24.958,0
2015-08-31 01:00,0,0,0,24.877,0
2015-08-31 02:00,0,0,0,24.777,0
2015-08-31 03:00,0,0,0,24.675,0
2015-08-31 04:00,0,0,0.007,24.757,0
2015-08-31 05:00,0.080,0.054,0.059,26.598,0
2015-08-31 06:00,0.271,0.253,0.082,28.472,0
2015-08-31 07:00,0.444,0.453,0.105,30.645,0
2015-08-31 08:00,0.578,0.626,0.128,32.133,0
2015-08-31 09:00,0.670,0.752,0.147,32.445,0
2015-08-31 10:00,0.714,0.802,0.168,32.196,0
2015-08-31 11:00,0.710,0.777,0.185,31.912,0
2015-08-31 12:00,0.664,0.689,0.194,31.480,0
2015-08-31 13:00,0.575,0.556,0.188,30.912,0
2015-08-31 14:00,0.436,0.371,0.176,30.254,0
2015-08-31 15:00,0.261,0.177,0.148,29.557,0
2015-08-31 16:00,0.084,0.023,0.095,28.485,0
2015-08-31 17:00,0,0,0.011,26.788,0
2015-08-31 18:00,0,0,0,26.118,0
2015-08-31 19:00,0,0,0,25.885,0
2015-08-31 20:00,0,0,0,25.780,0
2015-08-31 21:00,0,0,0,25.628,0
2015-08-31 22:00,0,0,0,25.625,0
2015-08-31 23:00,0,0,0,25.689,0
2015-09-01 00:00,0,0,0,25.771,0
2015-09-01 01:00,0,0,0,25.845,0
2015-09-01 02:00,0,0,0,25.827,0
2015-09-01 03:00,0,0,0,25.665,0
2015-09-01 04:00,0,0,0.007,25.399,0
2015-09-01 05:00,0.085,0.069,0.050,26.552,0
2015-09-01 06:00,0.273,0.256,0.081,28.273,0
2015-09-01 07:00,0.452,0.464,0.104,30.167,0
2015-09-01 08:00,0.588,0.641,0.124,31.252,0
2015-09-01 09:00,0.682,0.775,0.140,31.683,0
2015-09-01 10:00,0.726,0.832,0.157,31.800,0
2015-09-01 11:00,0.728,0.825,0.165,31.683,0
2015-09-01 12:00,0.688,0.759,0.163,31.384,0
2015-09-01 13:00,0.588,0.590,0.173,30.905,0
2015-09-01 14:00,0.444,0.390,0.168,30.281,0
2015-09-01 15:00,0.267,0.189,0.143,29.507,0
2015-09-01 16:00,0.082,0.023,0.094,28.528,0
2015-09-01 17:00,0,0,0.010,27.073,0
2015-09-01 18:00,0,0,0,26.569,0
2015-09-01 19:00,0,0,0,26.148,0
2015-09-01 20:00,0,0,0,25.701,0
2015-09-01 21:00,0,0,0,25.611,0
2015-09-01 22:00,0,0,0,25.717,0
2015-09-01 23:00,0,0,0,25.717,0
2015-09-02 00:00,0,0,0,25.693,0
2015-09-02 01:00,0,0,0,25.622,0
2015-09-02 02:00,0,0,0,25.476,0
2015-09-02 03:00,0,0,0,25.032,0
2015-09-02 04:00,0,0,0.007,24.674,0
2015-09-02 05:00,0.085,0.070,0.048,25.626,0
2015-09-02 06:00,0.271,0.251,0.082,27.154,0
2015-09-02 07:00,0.450,0.454,0.108,28.691,0
2015-09-02 08:00,0.590,0.632,0.129,29.679,0
2015-09-02 09:00,0.685,0.766,0.145,30.165,0
2015-09-02 10:00,0.731,0.830,0.157,30.477,0
2015-09-02 11:00,0.730,0.819,0.168,30.503,0
2015-09-02 12:00,0.689,0.751,0.166,30.325,0
2015-09-02 13:00,0.587,0.583,0.176,29.999,0
2015-09-02 14:00,0.444,0.386,0.169,29.569,0
2015-09-02 15:00,0.267,0.191,0.140,29.067,0
2015-09-02 16:00,0.081,0.023,0.092,28.214,0
2015-09-02 17:00,0,0,0.009,26.652,0
2015-09-02 18:00,0,0,0,26.124,0
2015-09-02 19:00,0,0,0,25.793,0
2015-09-02 20:00,0,0,0,25.449,0
2015-09-02 21:00,0,0,0,25.264,0
2015-09-02 22:00,0,0,0,25.175,0
2015-09-02 23:00,0,0,0,25.053,0
2015-09-03 00:00,0,0,0,25.121,0
2015-09-03 01:00,0,0,0,25.108,0
2015-09-03 02:00,0,0,0,25.130,0
2015-09-03 03:00,0,0,0,24.855,0
2015-09-03 04:00,0,0,0.007,24.544,0
2015-09-03 05:00,0.087,0.074,0.046,25.513,0
2015-09-03 06:00,0.275,0.261,0.077,27.274,0
2015-09-03 07:00,0.452,0.463,0.102,29.186,0
2015-09-03 08:00,0.591,0.639,0.125,30.061,0
2015-09-03 09:00,0.684,0.768,0.143,30.610,0
2015-09-03 10:00,0.728,0.827,0.158,30.774,0
2015-09-03 11:00,0.730,0.821,0.166,30.669,0
2015-09-03 12:00,0.687,0.747,0.168,30.404,0
2015-09-03 13:00,0.585,0.579,0.177,30.020,0
2015-09-03 14:00,0.443,0.386,0.167,29.546,0
2015-09-03 15:00,0.265,0.191,0.138,29.045,0
